Aspect,Drainage_D,Amalner_El,Flow_Accum,Flow_Direc,Plan_,Profile_,Slope_Amal,SLF,Stream_Pow,TRI,TPI,TWI,HSG,SM,ndmi,Soil_Textu,pres_seaso,IBI,Building_D,NDISI,SAVi,AWEI,Land_Cover,Geo_,Critical_I,Road_Buffe,Feature_La,Distance_F,Population,X,Y,Target
88.8778992,200,125,0,1,0,0,0.0018208,0,0,0,-0.123616,12.8823996,14,660,-0.248349,1,217.6666667,0.110612281,1021460,0.173748,0.330471319,-9.19225E-05,3,6,0,1,3,1307.76001,10849.68423,21.0358633,75.0696929,1
134.9450073,380,123,10,4,0.48,-0.8,2.1673701,0.647518,0,1.41421,0.599675,8.2021704,14,660,-0.221605,1,217.6666667,0.109472918,49125800,0.141736,0.267926954,-0.000101993,3,6,0,1,23,3317.52002,10849.68423,21.038097,75.0713709,1
135.6269989,380,123,0,2,0,0,1.0806201,0,1.50899,1,0.598377,5.8044901,14,660,-0.184432,1,217.6666667,0.109472918,50436100,0.141736,0.143061682,-0.000099745,2,6,0,1,23,3452.229981,1988.634802,21.0382465,75.0713734,1
135.6269989,380,123,8,2,0,0,1.0806201,0.241037,1.50899,1,-0.119231,8.6935301,14,660,-0.184432,1,217.6666667,0.109472918,53689500,0.141736,0.143061682,-0.000099745,2,6,0,1,23,3452.229981,1988.634802,21.0382365,75.0713385,1
71.4924011,380.1319885,125,0,64,0.64,-0.64,2.4073701,0,0,2.2360699,0.0386493,5.6948299,14,660,-0.162858,1,217.6666667,0.123771843,67830304,0.146395,0.088473998,-9.12925E-05,2,6,0,1,3,3528.199951,1988.634802,21.038865,75.0713517,1
180.0610046,370,124,2,4,0,-0.64,2.2885599,0.250382,0.799268,0,-0.255071,7.1388402,14,660,-0.141603,1,217.6666667,0.122334382,60125400,0.149386,0.130993022,-0.000098385,2,6,0,1,3,3572.100098,1988.634802,21.0385885,75.0712387,1
180.3619995,380,124,1,4,0,-0.64,2.28912,0.278307,0.399733,0,0.160256,6.4383998,14,660,-0.141603,1,217.6666667,0.119978739,55984100,0.147279,0.060928433,-8.89133E-05,2,6,0,1,3,3552.409912,1988.634802,21.038608,75.0713856,1
123.7360001,410,123,0,2,0,0.64,2.7512,0,0,1.7320499,0.330255,5.5611501,14,660,-0.12377,1,217.6666667,0.119351042,50023400,0.1399,0.073024741,-0.00008455,2,6,0,1,3,3325.729981,1988.634802,21.0385024,75.0716318,1
333.6069946,270.1849976,124,0,16,0.8,-0.48,3.4103999,0,0,2.2360699,0.913948,5.3459401,14,660,-0.211578,1,217.6666667,0.118252848,10324200,0.175299,0.111306043,-0.00008824,3,6,0,0,3,1575.109985,10849.68423,21.0362918,75.0704229,1
146.397995,400,123,1,2,0,0.64,2.7509899,0.353365,0.480499,1.7320499,0.432186,6.2543702,14,660,-0.143229,1,217.6666667,0.119978739,50023400,0.147279,0.217588395,-0.000111648,3,6,0,1,3,3326.090088,1988.634802,21.0383879,75.0715366,1
146.397995,400,123,1,2,0,0.64,2.7509899,0.353365,0.480499,1.7320499,0.432186,6.2543702,14,660,-0.143229,1,217.6666667,0.119978739,52893600,0.147279,0.217588395,-0.000111648,3,6,0,1,23,3309.120117,1988.634802,21.0383663,75.0715075,1
-1,450,122,26,2,0,0,0.0046877,0.0003276,0.0212716,0,-0.750975,15.2326002,14,660,-0.157574,1,217.6666667,0.111802698,43496100,0.138111,0.183950901,-0.000123334,3,6,0,1,3,2971.939941,1988.634802,21.0383047,75.0719951,1
206.8690033,470,122,0,2,0,0.64,1.70937,0,16.7117996,0,0.340535,6.4927502,14,660,-0.151931,1,217.6666667,0.113586653,38888600,0.141725,0.162695291,-0.000111533,2,6,0,1,22,3029.429932,10849.68423,21.0380093,75.0721728,1
-1,410,122,22,1,0,0,0.0127144,0.000614,0.0510381,0,0.0011674,14.5375996,14,660,-0.204639,1,217.6666667,0.111234623,46130100,0.15717,0.212322601,-0.000110528,4,6,0,1,23,3266.409912,10849.68423,21.0378683,75.0716717,1
-1,450.9989929,123,0,1,0,0,0.0026397,0,0,0,-0.0016343,12.5110998,14,660,-0.134089,1,217.6666667,0.115598347,33824700,0.125534,0.088108276,-0.000106125,2,6,0,1,22,2794.75,10849.68423,21.0372649,75.072085,1
-1,370,122,16,1,0,0,0.0033064,0.0005868,0.00981,0,0.0036492,14.1722002,14,660,-0.178392,1,217.6666667,0.109202181,51862400,0.137666,0.106082549,-9.24025E-05,2,6,0,1,3,3161.629883,10849.68423,21.0376933,75.07123,1
225.4049988,364.9660034,124,0,16,0,0,1.08702,0,0,1,-0.672591,6.4903998,14,660,-0.223373,1,217.6666667,0.106426422,9163420,0.16089,0.188913907,-8.41833E-05,3,6,0,1,22,2540.77002,10849.68423,21.03646,75.072395,1
225.4049988,364.9660034,124,0,16,0,0,1.08702,0,0,1,-0.672591,6.4903998,14,660,-0.223373,1,217.6666667,0.106426422,9163420,0.16089,0.188913907,-8.41833E-05,3,6,0,1,22,2540.77002,10849.68423,21.03646,75.072395,1
89.4804993,264.7640076,125,6,1,0,0,0.0070201,0.000308,0.0073513,0,-0.236793,13.4787998,14,660,-0.223849,1,217.6666667,0.10814928,156144,0.15721,0.196046558,-9.69192E-05,3,6,0,0,3,552.6400146,10849.68423,21.0356303,75.071153,1
206.6000061,117.0469971,124,21,4,0,-0.64,1.7101001,0.643927,6.2695999,1.41421,0.341302,9.12815,14,660,-0.280916,1,217.6666667,0.096144311,0,0.126517,0.223601483,-0.000131218,3,6,0,1,3,444.5159912,10849.68423,21.0344099,75.0696929,1
225.4049988,364.9660034,124,0,16,0,0,1.08702,0,0,1,-0.672591,6.4903998,14,660,-0.223373,1,217.6666667,0.106426422,9163420,0.16089,0.188913907,-8.41833E-05,3,6,0,1,22,2540.77002,10849.68423,21.03646,75.072395,1
206.6000061,117.0469971,124,21,4,0,-0.64,1.7101001,0.643927,6.2695999,1.41421,0.341302,9.12815,14,660,-0.280916,1,217.6666667,0.096144311,0,0.126517,0.223601483,-0.000131218,3,6,0,1,3,444.5159912,10849.68423,21.0344099,75.0696929,1
-1,259.6149902,125,10,1,0,0,0.0115139,0.266162,0.0140666,0,-1.2020299,8.8865805,14,660,-0.217715,1,217.6666667,0.105942572,272101,0.149427,0.15819323,-0.000109303,3,6,0,0,3,577.6409912,10849.68423,21.0355565,75.071363,1
206.6000061,117.0469971,124,21,4,0,-0.64,1.7101001,0.643927,6.2695999,1.41421,0.341302,9.12815,14,660,-0.280916,1,217.6666667,0.096144311,0,0.126517,0.223601483,-0.000131218,3,6,0,1,3,444.5159912,10849.68423,21.0344099,75.0696929,1
243.3390045,384.7080078,124,1,16,0,0.64,1.70454,0.18972,0.297582,1.41421,-0.41618,6.73351,14,660,-0.21867,1,217.6666667,0.10537552,13280900,0.156043,0.210281936,-8.25025E-05,3,6,0,1,22,2700.969971,10849.68423,21.036585,75.0724033,1
0.0279308,270,125,18,128,0,-0.64,3.81164,1.71492,11.9920998,2.64575,0.320261,8.1788597,14,660,-0.214285,1,217.6666667,0.105942572,272101,0.149427,0.215452118,-0.000114038,4,6,0,0,3,678.5449829,10849.68423,21.0356629,75.071518,1
0.0279308,270,125,18,128,0,-0.64,3.81164,1.71492,11.9920998,2.64575,0.320261,8.1788597,14,660,-0.214285,1,217.6666667,0.105942572,272101,0.149427,0.215452118,-0.000114038,4,6,0,0,3,678.5449829,10849.68423,21.0356629,75.071518,1
0.0279308,270,125,18,128,0,-0.64,3.81164,1.71492,11.9920998,2.64575,0.320261,8.1788597,14,660,-0.214285,1,217.6666667,0.105942572,272101,0.149427,0.215452118,-0.000114038,4,6,0,0,3,678.5449829,10849.68423,21.0356629,75.071518,1
296.5130005,531.507019,125,1,16,0.8,-0.48,3.40592,0.189713,0,2.2360699,-1.11516,6.7335401,14,660,-0.247658,1,217.6666667,0.104620706,38210100,0.15017,0.269908506,-0.00010278,3,6,0,1,3,2391.149902,1988.634802,21.0377317,75.073611,1
296.5130005,531.507019,125,1,16,0.8,-0.48,3.40592,0.189713,0,2.2360699,-1.11516,6.7335401,14,660,-0.247658,1,217.6666667,0.104620706,38210100,0.15017,0.269908506,-0.00010278,3,6,0,1,3,2391.149902,1988.634802,21.0377317,75.073611,1
254.048996,530.0939941,127,4,8,-0.896,1.024,5.5382099,1.52556,3.8784201,3.7416601,1.86598,6.4685998,4,660,-0.180824,1,217.6666667,0.116262034,77853296,0.147056,0.103516326,-0.000100551,3,6,0,1,3,3571.48999,1988.634802,21.0387765,75.0758451,1
165.6759949,552.2680054,129,1,2,1.28,-0.64,3.1451001,0.592924,0,2.2360699,0.114691,5.8548398,4,660,-0.211681,1,217.6666667,0.115345135,82059904,0.158295,0.252054876,-0.000108507,4,6,0,1,3,3968.669922,1988.634802,21.0384368,75.0760435,1
-1,286.3559875,121,0,4,0,0,0.0094961,0,0,0,-1.17143,11.2307997,14,632.5833333,-0.252929,1,220,0.104606058,23049900,0.145205,0.144051601,-0.00010898,3,6,0,0,7,1300.439941,2779.448854,21.0435542,75.0744381,1
333.1560059,488.2619934,128,0,64,0,0,3.40622,0,0,2.2360699,0.149586,5.3471699,4,660,-0.233172,1,217.6666667,0.110233136,83947400,0.141137,0.169440155,-0.000107043,2,6,0,1,3,3300.060059,1988.634802,21.0390767,75.0761283,1
303.5780029,439.3179932,126,0,32,0,0.64,2.75179,0,0.480639,1,0.0191276,5.80446,4,660,-0.177816,1,217.6666667,0.117582211,82881800,0.152072,0.150938563,-0.000103566,3,6,0,1,3,2476.929932,1988.634802,21.0396817,75.0760717,1
303.5780029,432.7820129,126,1,32,0,0.64,2.75179,0.353498,0.480639,1.41421,0.286534,6.2540798,4,660,-0.177816,1,217.6666667,0.117582211,82881800,0.152072,0.150938563,-0.000103566,3,6,0,1,3,2476.929932,1988.634802,21.0396817,75.076115,1
57.9765015,371.07901,124,1,1,0.344615,-0.295385,7.1592002,1.2216901,1.25604,2.8284299,1.28116,5.2934799,4,660,-0.193672,1,217.6666667,0.114116187,37635200,0.143832,0.169166686,-0.000116204,3,6,0,1,3,1877.979981,1988.634802,21.0393756,75.07801,1
57.9765015,371.07901,124,1,1,0.344615,-0.295385,7.1592002,1.2216901,1.25604,2.8284299,1.28116,5.2934799,4,660,-0.193672,1,217.6666667,0.114116187,37635200,0.143832,0.169166686,-0.000116204,3,6,0,1,3,1877.979981,1988.634802,21.0393783,75.0780117,1
-1,286.3559875,121,0,4,0,0,0.0094961,0,0,0,-1.17143,11.2307997,14,632.5833333,-0.252929,1,220,0.104606058,23049900,0.145205,0.144051601,-0.00010898,3,6,0,0,7,1300.439941,2779.448854,21.0435542,75.0744381,1
271.8370056,200,120,4,16,0,0,0.0019669,0.0000501,0.0013731,0,-1.3081501,14.4146996,4,632.5833333,-0.157267,1,220,0.121166304,7138380,0.156376,0.123889437,-0.000100033,3,6,0,1,7,982.6019897,1988.634802,21.0424167,75.07633,1
359.8009949,254.5579987,121,2,64,0,0,4.57199,0.901684,1.59929,2.4494901,1.58298,6.1504898,4,632.5833333,-0.190705,1,220,0.112175708,20640900,0.145378,0.124414519,-0.000096185,3,6,0,1,7,1531.339966,1988.634802,21.042395,75.075635,1
334.0580139,304.7950134,120,9,16,0,0.64,1.70781,0.254199,2.3852201,1.41421,-0.251661,8.7942305,4,632.5833333,-0.16539,1,220,0.120522539,28104200,0.142462,0.109155326,-0.000107061,3,6,0,1,7,1715.030029,1988.634802,21.042387,75.0750515,1
26.9648991,418.8080139,122,0,64,0,-0.64,1.7064,0,0,2,-1.03535,6.0392699,14,632.5833333,-0.17249,1,220,0.11802893,40371600,0.173515,0.176671111,-0.00009031,3,6,0,1,23,1684.150024,2779.448854,21.042399,75.0737081,1
266.7210083,408.0440063,120,1,16,0,0,0.0012335,0.0000157,0.0002153,0,-0.811254,13.9650002,14,632.5833333,-0.116207,1,220,0.126802632,34195700,0.191424,0.177149941,-7.56025E-05,3,5,0,1,29,1877.26001,2779.448854,21.0420682,75.0740731,1
334.0580139,311.447998,120,9,16,0,0.64,1.70781,0.254199,2.3852201,1.41421,-0.251661,8.7942305,4,632.5833333,-0.151292,1,220,0.120522539,28104200,0.142462,0.136429134,-9.98856E-05,3,6,0,1,7,1708.73999,1988.634802,21.0423267,75.0750517,1
266.7210083,408.0440063,120,1,16,0,0,0.0012335,0.0000157,0.0002153,0,-0.811254,13.9650002,14,632.5833333,-0.116207,1,220,0.126802632,34195700,0.191424,0.177149941,-7.56025E-05,3,5,0,1,29,1877.26001,2779.448854,21.0420682,75.0740731,1
-1,327.5669861,120,4,8,0,0,0.0044255,0.0001438,0.0030896,0,-0.0015686,13.6037998,14,632.5833333,-0.141375,1,220,0.122186723,34837100,0.17343,0.10617903,-0.000088015,3,6,0,1,7,1847.920044,2779.448854,21.0426843,75.0745412,1
26.9648991,418.8080139,122,0,64,0,-0.64,1.7064,0,0,2,-1.03535,6.0392699,14,632.5833333,-0.17249,1,220,0.11802893,40371600,0.173515,0.176671111,-0.00009031,3,6,0,1,23,1684.150024,2779.448854,21.042399,75.0737081,1
191.2149963,347.8510132,121,2,4,0,0,3.88464,0.729861,1.35805,2.2360699,0.278838,6.3140001,14,632.5833333,-0.198075,1,220,0.11433741,23445100,0.157662,0.129772837,-0.000109273,3,6,0,1,23,835.322998,2779.448854,21.0437017,75.073795,1
26.9648991,418.8080139,122,0,64,0,-0.64,1.7064,0,0,2,-1.03535,6.0392699,14,632.5833333,-0.17249,1,220,0.11802893,40371600,0.173515,0.176671111,-0.00009031,3,6,0,1,23,1684.150024,2779.448854,21.042399,75.0737081,1
26.9648991,418.8080139,122,0,64,0,-0.64,1.7064,0,0,2,-1.03535,6.0392699,14,632.5833333,-0.17249,1,220,0.11802893,40371600,0.173515,0.176671111,-0.00009031,3,6,0,1,23,1684.150024,2779.448854,21.042399,75.0737081,1
206.5070038,347.8510132,121,0,8,0.512,-0.128,5.1101098,0,0,2.4494901,0.652649,4.9400802,14,632.5833333,-0.198075,1,220,0.11433741,23445100,0.157662,0.129772837,-0.000109273,3,6,0,1,23,835.322998,2779.448854,21.043675,75.0737617,1
26.9648991,418.8080139,122,0,64,0,-0.64,1.7064,0,0,2,-1.03535,6.0392699,14,632.5833333,-0.17249,1,220,0.11802893,40371600,0.173515,0.176671111,-0.00009031,3,6,0,1,23,1684.150024,2779.448854,21.042399,75.0737081,1
266.7210083,408.0440063,120,1,16,0,0,0.0012335,0.0000157,0.0002153,0,-0.811254,13.9650002,14,632.5833333,-0.116207,1,220,0.126802632,34195700,0.191424,0.177149941,-7.56025E-05,3,5,0,1,29,1877.26001,2779.448854,21.0420682,75.0740731,1
225.022995,364.0050049,119,0,32,-0.48,0.8,2.1533599,0,18.4242001,1.41421,-0.355528,6.4963899,14,632.5833333,-0.227384,1,220,0.113703791,26078700,0.157231,0.195652174,-0.00009418,3,6,0,1,23,904.1610107,2779.448854,21.0435217,75.0736467,1
296.6300049,371.6180115,119,7,32,0,0.64,1.7041399,0.413064,2.0825801,0,-0.30053,8.1200399,14,632.5833333,-0.210162,1,220,0.113703791,36359400,0.157231,0.146160817,-8.67275E-05,3,6,0,1,23,1085.26001,2779.448854,21.0432867,75.0736883,1
266.7210083,408.0440063,120,1,16,0,0,0.0012335,0.0000157,0.0002153,0,-0.811254,13.9650002,14,632.5833333,-0.116207,1,220,0.126802632,34195700,0.191424,0.177149941,-7.56025E-05,3,5,0,1,29,1877.26001,2779.448854,21.0420682,75.0740731,1
270.0249939,362.3529968,120,1,16,0,0,4.5714302,0.683242,0.79955,2.4494901,1.52391,5.7451501,14,632.5833333,-0.14298,1,220,0.116782036,40325000,0.15756,0.088173271,-9.63925E-05,3,6,0,1,23,1321.310059,2779.448854,21.043095,75.073835,1
26.9648991,418.8080139,122,0,64,0,-0.64,1.7064,0,0,2,-1.03535,6.0392699,14,632.5833333,-0.17249,1,220,0.11802893,40371600,0.173515,0.176671111,-0.00009031,3,6,0,1,23,1684.150024,2779.448854,21.042399,75.0737081,1
315.0830078,391.1520081,121,0,32,0.32,-0.96,3.2355001,0,0,2.64575,0.467345,5.3987098,14,632.5833333,-0.181187,1,220,0.117875304,41427700,0.170652,0.17452953,-0.00008662,3,6,0,1,23,1647.420044,2779.448854,21.0426216,75.0738316,1
135.0449982,360.5549927,120,2,4,-0.48,0.8,2.1556799,0.339659,0.752816,2.2360699,0.588298,6.9039898,14,632.5833333,-0.210029,1,220,0.121049945,41758800,0.181184,0.237599266,-8.73025E-05,4,6,0,1,23,1687.699951,2779.448854,21.0426667,75.0741532,1
-1,286.3559875,121,0,4,0,0,0.0094961,0,0,0,-1.17143,11.2307997,14,632.5833333,-0.252929,1,220,0.104606058,23049900,0.145205,0.144051601,-0.00010898,3,6,0,0,7,1300.439941,2779.448854,21.0435542,75.0744381,1
348.9060059,404.9689941,121,1,64,0,0,3.8897099,0.554069,0.679916,2.2360699,0.540621,5.9072299,14,632.5833333,-0.208024,1,220,0.117875304,40869900,0.170652,0.219155744,-0.00008184,4,6,0,1,23,1582.800049,2779.448854,21.0424949,75.0737663,1
333.0849915,407.0629883,119,0,64,0,0.64,1.70618,0,0,1.41421,-0.510724,6.0394001,14,632.5833333,-0.186096,1,220,0.108656179,38686100,0.175423,0.205391304,-9.61263E-05,3,6,0,1,23,1387.280029,2779.448854,21.042765,75.07353,1
71.5149002,475.07901,120,328,128,-0.64,0.64,2.4260399,1.66737,7.2023802,2,-0.350068,11.9470997,14,660,-0.153934,1,217.6666667,0.118205332,72496400,0.158968,0.120622331,-0.000110898,3,6,0,1,3,2331.929932,1988.634802,21.0410374,75.072537,1
243.548996,509.6080017,122,21,64,0,0.64,1.69534,0.636713,6.2154498,1.7320499,0.354121,9.1368198,14,660,-0.157413,1,217.6666667,0.122305749,52678700,0.165189,0.060109057,-0.00007333,3,6,0,1,3,2561.080078,1988.634802,21.0403963,75.0726314,1
134.9190063,360,123,6,2,0,0,1.08181,0.215143,1.13298,0,-0.281658,8.4411097,14,660,-0.186603,1,217.6666667,0.114220104,56109400,0.146879,0.175066844,-9.27075E-05,3,6,0,1,23,3565.02002,10849.68423,21.0380808,75.0711097,1
75.1367035,350,123,0,4,0,0,0.0046171,0,0,0,-1.30944,11.9518995,14,660,-0.186603,1,217.6666667,0.118285483,61794500,0.155304,0.076603325,-9.42469E-05,2,6,0,1,23,3565.02002,10849.68423,21.0381185,75.0710229,1
179.9600067,350,123,1,4,0,-0.64,2.28986,0.278424,0.399862,1.7320499,0.623551,6.4380798,14,660,-0.1508,1,217.6666667,0.114220104,55318600,0.146879,0.13290271,-9.52338E-05,3,6,0,1,23,3518.25,10849.68423,21.0379696,75.0710515,1
82.3705978,359.026001,122,0,64,0,0,0.0002916,0,0,0,-0.0063161,14.7140999,14,660,-0.173335,1,217.6666667,0.116629868,47742000,0.1429,0.087000677,-0.000102208,3,6,0,1,23,2352.350098,1988.634802,21.0413313,75.0713558,1
-1,50,119,28,64,0,0,0.0023019,0.0001339,0.0112488,0,-0.762368,16.0153008,14,660,0.27142,1,217.6666667,0.183216144,438458,0.285024,-0.029759098,4.6515E-06,3,1,0,0,40,0,10064.79254,21.02475147,75.0673238,1
333.4440002,20,120,1,64,0,-0.64,1.70471,0.189744,0.297611,1.41421,-0.179017,6.7334099,14,660,0.441544,1,217.6666667,0.186206602,38115.60156,0.285951,-0.029852014,0.00000786,2,1,0,0,40,0,10064.79254,21.0256121,75.0677736,1
-1,0,119,7383170,64,0,0,0.0012443,0.008868,1603.449951,0,-0.0037075,29.0778008,14,660,0.33404,1,217.6666667,0.184704477,9313.219727,0.288031,-0.022961827,6.95583E-06,3,1,0,0,40,0,10064.79254,21.02481881,75.06775527,1
-1,36.0555,119,31,64,0,0,0.0082429,0.41341,0.110775,0,-0.0235571,9.96383,14,660,0.39231,1,217.6666667,0.1819634,640413,0.288084,-0.030587185,0.000006425,3,1,0,0,40,0,10064.79254,21.02508903,75.0673599,1
-1,10,119,7383170,64,0,0,0.0078765,0.0976417,10149.5,0,0.0020247,27.2325001,14,660,0.463114,1,217.6666667,0.184642017,112788,0.286898,-0.030862098,0.00001023,2,1,0,0,40,0,10064.79254,21.02513952,75.06771946,1
315.1640015,20,119,258,64,0,0,1.07614,0.0015242,1386960,0,-0.321282,17.0170994,14,660,0.4,1,217.6666667,0.18165692,598862,0.282953,-0.033755694,7.39821E-06,3,1,0,0,40,0,10064.79254,21.02562913,75.06737812,1
315.0650024,36.0555,119,6,64,-0.32,0.96,3.23318,0.213537,1.6946599,0,-0.405158,8.4468803,14,660,0.440061,1,217.6666667,0.18520739,8638.75,0.282781,-0.02866574,9.03271E-06,2,1,0,0,40,0,10064.79254,21.02591587,75.06786363,1
268.0450134,10,119,261,64,0,0,0.0059415,0.0019853,7656.669922,0,0.0020996,16.8288002,14,660,0.384684,1,217.6666667,0.182012902,255151,0.284628,-0.033660942,5.86813E-06,2,1,0,0,40,0,10064.79254,21.02603422,75.0673783,1
-1,50,119,9,64,0,0,0.0100445,0.000208,0.0122715,0,-0.11897,14.2622004,14,660,0.361872,1,217.6666667,0.184027203,0,0.28451,-0.006432365,0.000004465,2,1,0,0,40,0,10064.79254,21.02632091,75.06798965,1
250.3679962,10,119,266,64,0,0,0.0003927,0.0008049,506.0910034,0,-0.121681,17.5480995,14,660,0.34687,1,217.6666667,0.181311792,0,0.285441,-0.030190086,5.60875E-06,2,1,0,0,40,0,10064.79254,21.02654056,75.06739651,1
-1,50,119,13,64,0,0,0.0064552,0.0003763,0.0146461,0,0.0031113,14.2559004,14,660,0.38583,1,217.6666667,0.171834323,0,0.265831,0.017112307,4.37107E-06,2,1,0,0,40,0,10064.79254,21.02682723,75.06807976,1
268.0450134,10,119,261,64,0,0,0.0059415,0.0019853,7656.669922,0,0.0020996,16.8288002,14,660,0.384684,1,217.6666667,0.182012902,255151,0.284628,-0.033660942,5.86813E-06,2,1,0,0,40,0,10064.79254,21.02603422,75.0673783,1
89.1292038,20,119,14,64,0,0,0.0068919,0.0004221,0.0168398,0,0.0011763,14.2594004,14,660,0.38014,1,217.6666667,0.185020199,0,0.287249,-0.029841248,0.000006892,3,1,0,0,40,0,10064.79254,21.02682736,75.0677382,1
-1,20,119,6,64,0,0,0.0030818,0.0001056,0.0032272,0,-0.0013683,14.3021002,14,660,0.402359,1,217.6666667,0.182321062,0,0.286633,-0.030693822,6.80375E-06,2,1,0,0,40,0,10064.79254,21.02643918,75.06768409,1
135.2279968,10,119,7383730,64,0,0,1.08164,58.7070999,1394060,0,-0.0982536,22.3101006,14,660,0.327316,1,217.6666667,0.176798206,276603,0.276988,-0.033522443,5.44969E-06,3,1,0,0,40,0,10064.79254,21.02713128,75.06748666,1
-1,40,119,15,64,0,0,0.0098984,0.0006947,0.0259135,0,0.0036722,13.9618998,14,660,0.363014,1,217.6666667,0.185661291,20992,0.28853,-0.016377304,5.93786E-06,3,1,0,0,40,0,10064.79254,21.02729988,75.06795414,1
269.9370117,60,119,279,64,0,0.64,2.27753,2.6296799,110.9599991,1.7320499,0.261989,11.3851004,14,660,0.373272,1,217.6666667,0.178002078,14634,0.284916,0.008856683,3.95917E-06,3,1,0,0,40,0,10064.79254,21.02762047,75.06820596,1
44.9043007,0,119,7391090,64,0,0,1.07608,58.338501,1388280,1,0.133567,22.3162994,14,660,0.29191,1,217.6666667,0.185038166,445945,0.286245,-0.030338285,4.9825E-06,3,1,0,0,40,0,10064.79254,21.02760383,75.06759473,1
266.8630066,40,119,22,64,0,0,0.0018352,0.0000905,0.0070467,0,-0.0016211,16.0100002,14,660,0.29132,1,217.6666667,0.18563569,184738,0.289831,-0.030810811,0.000006366,3,1,0,0,40,0,10064.79254,21.02797503,75.06793647,1
-1,30,119,22,64,0,0,0.0062338,0.0007563,0.0206717,0,0.0034746,14.3772001,14,660,0.286834,1,217.6666667,0.185775786,322061,0.28922,-0.026972477,6.44094E-06,3,1,0,0,40,0,10064.79254,21.02770499,75.06788241,1
282.5830078,70,119,292,64,0,0,0.0064895,0.0013156,0.330722,0,-0.999801,17.2917004,14,660,0.303665,1,217.6666667,0.183015371,627.0949707,0.287768,0.016306917,3.19729E-06,3,1,0,0,40,0,10064.79254,21.02809305,75.06826011,1
-1,20,119,27,64,0,0,0.0018171,0.000097,0.0085625,0,-0.0029243,16.2166996,14,660,0.326962,1,217.6666667,0.186901715,454227,0.287816,-0.036097742,7.45875E-06,2,1,0,0,40,0,10064.79254,21.02826201,75.06781076,1
-1,0,119,24,64,0,0,0.0014997,0.0004335,1934.540039,0,0.0011848,14.9155998,14,660,0.234412,1,217.6666667,0.179358136,599521,0.268852,-0.011153381,2.76625E-06,3,1,0,0,40,0,10064.79254,21.02848151,75.06761311,1
-1,50,119,30,64,0,0,0.006054,0.0004837,0.031698,0,0.0013766,15.1149998,14,660,0.310519,1,217.6666667,0.186178405,5785.439941,0.287445,-0.028897797,5.8795E-06,3,1,0,0,40,0,10064.79254,21.02875139,75.06806266,1
-1,50,119,26,64,0,0,0.0041099,0.0002761,0.0186497,0,-0.0000194,15.3641996,14,660,0.339415,1,217.6666667,0.18390482,17998.59961,0.289043,-0.03092758,7.14275E-06,3,1,0,0,40,0,10064.79254,21.02844755,75.06811645,1
269.9309998,80,119,11,16,0,0.64,2.29388,0.728204,4.4062099,0,0.0038626,8.2280798,14,660,0.317546,1,217.6666667,0.184692446,0,0.290084,0.002896261,2.43917E-06,3,1,0,0,40,0,10064.79254,21.02883565,75.06838629,1
-1,70,119,9,16,0,0,0.0085107,0.0004653,0.0133683,0,-0.425478,13.6429996,14,660,0.306827,1,217.6666667,0.182040794,0,0.287334,-0.021472393,5.20188E-06,3,1,0,0,40,0,10064.79254,21.02927453,75.0682966,1
275,20,119,561,32,0,0,0.0051809,0.0012747,0.507271,0,-0.63197,18.1681995,14,660,0.326204,1,217.6666667,0.185855441,51901.30078,0.287215,-0.033727401,6.8805E-06,2,1,0,0,40,0,10064.79254,21.02895403,75.06781107,1
296.7690125,10,119,6,64,0,0.64,1.70745,0.389344,1.78853,1.41421,0.349054,7.98457,14,660,0.293919,1,217.6666667,0.175944381,395939,0.281165,-0.002460361,8.1875E-07,3,1,0,0,40,163.0390015,10064.79254,21.0297136,75.06772153,1
314.9890137,40,120,0,32,0,0,1.07945,0,0,0,0.0800518,6.0372,14,660,0.32459,1,217.6666667,0.185316965,0,0.286314,-0.032666311,7.2575E-06,2,1,0,0,40,0,10064.79254,21.02944343,75.06799107,1
135.0350037,50,119,8,16,0,0,1.0783499,0.240378,1.50581,1,0.137821,8.6956301,14,660,0.333446,1,217.6666667,0.185855441,0,0.287215,-0.032289628,8.26143E-06,2,1,0,0,40,0,10064.79254,21.02913961,75.06802688,1
179.9570007,92.1953964,119,188,16,0,0.64,2.2910399,2.2628701,75.2127991,1.7320499,0.0328648,10.9862003,14,660,0.438776,1,217.6666667,0.180493943,0,0.286282,0.060931226,0.000002425,2,1,0,0,40,0,10064.79254,21.02961201,75.06851249,1
274.3829956,30,119,2,64,0,0,0.0071679,0.0002039,0.002502,0,-0.307919,12.6106997,14,660,0.388769,1,217.6666667,0.185427784,58974.5,0.286927,-0.034147736,6.84563E-06,2,1,0,0,40,31.3005009,10064.79254,21.03008483,75.0679554,1
270.0090027,100,121,1,32,0,0.64,2.2978599,0.279688,0.40126,2,-0.571309,6.4345899,14,660,0.43589,1,217.6666667,0.178964626,0,0.286542,0.088915234,4.2625E-07,2,1,0,0,40,0,10064.79254,21.02996642,75.06862051,1
88.856102,50,120,0,16,0,0,0.0062594,0,0,0,-1.4467,11.6476002,14,660,0.379408,1,217.6666667,0.182028457,0,0.286961,-0.025942813,6.4345E-06,2,1,0,0,40,0,10064.79254,21.02983155,75.06820697,1
